稃,禾
琇,王
劈,刀
栏,木
讎,隹
窘,穴
璜,王
速,辶
伡,亻
訣,讠
萧,艹
抨,扌
宮,宀
隰,阝
喲,口
邴,阝
欹,欠
攽,攵
蒼,艹
齁,鼻
饅,饣
鍉,釒
之,丿
赍,贝
旒,方
腕,月
嫘,女
哜,口
摧,扌
蟦,虫
鹫,鸟
自,自
顯,日
兵,八
烴,火
櫸,木
虻,虫
擼,扌
聿,聿
嘆,口
錈,钅
沍,冫
暑,日
蜐,虫
脔,肉
嶗,山
垛,土
砚,石
钝,钅
躡,足
氢,气
芩,艹
怪,忄
騮,马
地,土
玳,王
鐲,钅
舾,舟
廁,厂
壅,土
闇,門
勉,力
觏,见
材,木
幖,巾
站,立
魘,鬼
瓝,瓜
镜,钅
剞,刂
满,氵
襤,衤
择,扌
荨,艹
快,忄
穮,禾
右,口
郵,阝
桺,木
蓽,艹
找,扌
往,彳
笃,竹
鲂,鱼
妄,女
隆,阝
邊,辶
椏,木
吝,口
推,扌
鶬,鸟
瀵,氵
醴,酉
亶,亠
樹,木
许,讠
搽,扌
鹁,鸟
孃,女
糂,米
盆,皿
鉉,钅
烊,火
虑,虍
擒,扌
睛,目
飚,风
嗜,口
鋞,釒
俠,亻
正,止
賢,贝
胪,月
緬,纟
饯,饣
噱,口
鍳,金
偵,亻
燴,火
起,走
蝻,虫
腿,月
挂,扌
椆,木
邋,辶
厍,厂
随,阝
甎,石
妑,女
徕,彳
抗,扌
萘,艹
溟,氵
造,辶
璣,王
鰨,鱼
弪,弓
戬,戈
栰,竹
辵,辵
渴,氵
閹,门
琸,王
稼,禾
襆,巾
珍,王
剌,刂
镎,钅
科,禾
翕,羽
幔,巾
苗,艹
軟,车
浞,氵
凡,几
铣,钅
巩,工
惫,心
罪,罒
衰,衣
泳,氵
蹴,足
狷,犭
其,八
驼,马
绿,纟
暄,日
沈,氵
個,丨
嘏,口
餑,饣
攙,扌
無,无
眥,目
谳,讠
殲,歹
鈷,钅
頻,页
鸿,鸟
綾,纟
胀,月
摃,扌
蛄,虫
橇,木
賈,贝
灋,氵
俊,亻
鋌,钅
嗎,口
寒,宀
黔,黑
蕙,艹
擘,手
也,乙
酡,酉
靥,面
盤,皿
婧,女
糨,米
捭,扌
楱,木
诲,讠
畹,田
栆,木
醋,酉
渊,氵
劍,刂
鞏,工
琎,王
鶓,鸟
底,广
蔘,艹
榛,木
鄠,阝
疣,疒
霤,雨
箧,竹
堦,阝
鴨,鸟
芭,艹
袱,衤
椰,木
钹,钅
甸,田
妻,女
笼,竹
衆,人
泉,水
蹊,足
狍,犭
奐,大
绕,纟
晚,日
迟,辶
汞,水
僡,心
牢,牛
囥,囗
鯧,鱼
峩,山
繪,纟
荬,艹
柯,木
淳,氵
轴,车
珷,王
偶,亻
移,禾
老,老
蘅,艹
构,木
消,氵
儋,亻
鈍,钅
頑,页
鸕,鸟
羔,灬
肖,月
樝,木
貞,贝
冠,冖
瘥,疒
垤,土
颦,页
蜯,虫
撮,扌
吹,口
餻,米
皺,皮
精,米
臀,月
蟄,虫
歇,欠
今,人
鏌,钅
哎,口
駐,马
嫒,女
葙,艹
佟,亻
遡,氵
燠,火
啣,行
編,纟
扭,扌
蓮,艹
导,寸
侉,亻
再,冂
钏,钅
眎,见
宑,阝
麓,鹿
悗,忄
蘘,艹
蠜,虫
沟,氵
伞,人
碧,石
鸨,鸟
讱,讠
亳,亠
趵,足
水,水
傷,亻
瘸,疒
砼,石
岿,山
旅,方
譆,口
濉,氵
么,丿
赊,贝
偌,亻
篑,竹
饒,饣
胗,月
諛,讠
敚,攵
潞,氵
叡,目
難,隹
煢,艹
嗥,口
飧,飠
擯,扌
詰,讠
烷,火
陸,阝
竻,竹
顼,页
茁,艹
技,扌
撄,扌
載,车
溈,氵
鄍,阝
吏,口
鴕,鸟
莖,艹
辞,辛
猡,犭
加,力
醢,酉
甥,生
咤,口
缩,纟
舫,舟
踳,足
榲,木
逷,辶
玶,王
圹,土
晃,日
蓄,艹
牋,竹
城,土
姒,女
鳔,鱼
蝙,虫
襝,衤
狠,犭
镥,钅
瓤,瓜
齩,口
绨,纟
蟮,虫
睹,目
闺,门
壼,士
螃,虫
怂,心
争,刀
鎋,车
氊,毛
傍,亻
閏,门
砒,石
蜘,虫
殛,歹
涟,氵
丞,一
錠,钅
锤,钅
禧,礻
尪,尢
肭,月
愬,讠
洴,氵
冷,冫
隹,隹
眸,目
礼,礻
聂,耳
擅,扌
詆,讠
滉,氵
陎,阝
子,子
糕,米
诛,讠
跟,足
湞,氵
勡,刂
哥,口
揫,扌
籪,竹
旯,日
議,讠
赴,走
饼,饣
舁,臼
掀,扌
萅,日
踉,足
澈,氵
逍,辶
唏,口
箐,竹
弓,弓
鰕,魚
昙,日
栝,木
躞,足
厠,厂
邢,阝
琥,王
縩,糹
徨,彳
茫,艹
暮,日
輳,车
状,犬
嘹,口
鬻,鬲
璺,玉
鴿,鸟
纾,纟
菀,艹
权,木
藄,艹
迈,辶
里,里
畏,田
柘,木
衝,冫
珠,王
鑥,钅
痤,疒
鹩,鸟
恭,小
蛮,虫
橱,木
鋶,钅
埸,土
铺,钅
黾,黾
肃,聿
躇,足
钋,钅
颓,页
缒,纟
宕,宀
暗,日
耘,耒
沛,氵
鐠,钅
级,纟
崦,山
嬪,女
螭,虫
昬,日
趱,走
氰,气
讵,讠
嚷,口
旁,方
蝂,虫
赆,贝
矍,目
噌,口
酎,酉
緑,纟
屐,尸
敖,攵
賛,贝
保,亻
楞,木
嗡,口
睢,目
句,口
黧,黑
給,纟
虬,虫
拯,扌
啶,口
選,辶
系,糸
卺,厄
竿,竹
茅,艹
抄,扌
万,一
霍,雨
鬕,髟
愙,忄
猥,犭
墨,土
鮪,鱼
舯,舟
儹,亻
鰻,鱼
玺,玉
禾,禾
蓀,艹
恃,忄
苄,艹
瑋,王
雌,隹
鳐,鱼
忒,心
腙,月
惘,忄
镡,钅
瓠,瓜
鍥,钅
饩,饣
磨,石
杭,木
闶,门
廼,丿
昂,日
辇,车
氆,毛
開,廾
樊,木
鎏,金
岑,山
馓,饣
媕,女
林,木
脘,月
涛,氵
輜,车
羧,羊
館,饣
本,木
邹,阝
麽,麻
宿,宀
擁,扌
担,扌
豆,豆
棉,木
盍,皿
坌,土
過,辶
嵐,山
孔,子
跛,足
仝,人
诟,讠
員,口
釣,钅
癢,疒
壩,土
走,走
槳,木
譴,讠
呶,口
酸,酉
齼,齒
塾,土
萁,艹
舅,臼
掄,扌
榈,木
阍,门
瞌,目
匏,勹
箔,竹
怙,忄
芚,日
渝,氵
琡,王
鲦,鱼
砩,石
妨,女
蔫,艹
茯,艹
褳,衤
溲,氵
鴻,鸟
帽,巾
碾,石
潇,氵
览,见
畋,田
韌,韦
祓,礻
廒,广
鯔,鱼
彧,彡
軲,车
银,钅
凸,凵
繽,纟
忼,忄
飾,饣
芃,艹
漆,氵
隋,阝
邏,辶
猎,犭
徑,彳
骓,马
舘,饣
谜,讠
梟,木
唢,口
粧,女
弦,弓
太,大
搬,扌
辱,辰
爸,父
庻,广
柁,木
轆,车
毉,匚
痍,疒
鵒,鸟
秕,禾
塔,土
杖,木
軛,车
慚,忄
裟,衣
埡,土
鋣,钅
畢,比
審,宀
葬,艹
惯,忄
蹰,足
櫳,木
瓷,瓦
坶,土
鉸,钅
绻,纟
鱼,鱼
脅,月
悄,忄
锍,钅
倏,亻
娓,女
膚,月
讞,讠
眡,见
関,丷
掮,扌
液,氵
匹,匚
熺,灬
崽,山
蛀,虫
扃,户
胄,月
汇,氵
俆,亻
铌,钅
灏,氵
収,攵
黐,黍
巒,山
荙,艹
拘,扌
赝,贝
靡,非
酥,酉
烤,火
敭,扌
仰,亻
極,木
韶,音
勸,力
釺,钅
搂,扌
鞋,革
栊,木
庑,广
鮓,魚
斗,斗
贜,贝
吢,口
鄤,阝
带,巾
堪,土
攬,扌
躱,身
袵,衤
椴,木
喷,口
銹,钅
猸,犭
鲽,鱼
紼,纟
情,忄
绑,纟
鱒,鱼
磕,石
奔,大
晖,日
进,辶
恚,心
觟,角
囡,囗
僥,亻
嫩,女
硪,石
轰,车
毳,毛
噶,口
翻,羽
偺,口
婾,亻
者,耂
國,囗
鐍,釒
蚖,虫
肚,月
語,讠
瘡,疒
垠,土
钢,钅
冤,冖
麦,麦
脯,月
謳,讠
沲,氵
锷,钅
刹,刂
鼻,鼻
為,丶
尽,尸
餿,饣
蟀,虫
捃,扌
浇,氵
仆,亻
诈,讠
闌,门
煏,火
峒,山
駔,马
艙,舟
佛,亻
豝,豕
陡,阝
卣,卜
遥,辶
驩,欠
摭,扌
零,雨
特,牜
司,口
籽,米
侅,亻
芇,艹
愆,心
朊,月
钓,钅
檗,木
谘,讠
悛,忄
会,人
舜,夕
犧,牜
鐨,钅
圪,土
训,讠
螵,虫
昴,日
簸,竹
傻,亻
槁,木
腆,月
噔,口
諗,讠
胛,月
潚,氵
蛟,虫
敞,攵
鳣,鱼
筢,竹
煦,灬
嗩,口
睪,目
詬,讠
滯,氵
聰,耳
奶,女
鱸,鱼
啾,口
輅,车
撈,扌
堋,土
窌,穴
帏,巾
吓,口
視,见
洙,氵
辚,车
挝,扌
缥,纟
甩,用
咨,口
踯,足
涮,氵
騷,马
逻,辶
匽,匚
阿,阝
疾,疒
扇,户
蓈,艹
髌,骨
郐,阝
赙,贝
拜,手
屣,尸
剧,刂
镩,钅
菲,艹
杵,木
絹,纟
闾,门
樂,丿
怆,忄
馋,饣
昊,日
媍,女
傑,木
嚕,口
业,业
茜,艹
綣,纟
倦,亻
锨,钅
侯,亻
肱,月
蚵,虫
朴,木
鲹,鱼
冻,冫
棁,木
滅,火
聆,耳
孌,心
诗,讠
蟟,虫
摞,扌
穢,禾
哩,口
譬,言
濯,氵
腰,月
蝴,虫
篷,竹
幺,幺
鍼,釒
矿,石
榀,木
踅,足
澄,氵
斈,子
騍,马
式,弋
逑,辶
唓,口
阕,门
袖,衤
氙,气
躚,足
蒞,艹
骢,马
邦,阝
琩,王
褫,衤
險,阝
輯,车
沮,氵
尹,尸
纺,纟
刽,刂
觀,见
浃,氵
迄,辶
藈,艹
祋,礻
釐,裏
勒,力
韔,韋
淘,氵
卧,卜
痨,疒
牽,牛
叼,口
链,钅
肇,聿
骋,马
妍,女
缎,纟
隓,土
梗,木
抛,扌
耜,耒
撟,扌
纣,纟
夢,木
匦,匚
阨,阝
唪,口
莱,艹
戰,戈
搴,手
醽,酉
瀼,氵
咿,口
毁,殳
淅,氵
荆,艹
蕊,艹
种,禾
塌,土
珑,王
剐,刂
酒,酉
痕,疒
呔,口
苛,艹
浚,氵
蓟,艹
杞,木
寡,宀
祢,礻
工,工
郧,阝
番,田
衬,衤
泯,氵
艰,艮
曳,曰
磷,石
狻,犭
遼,辶
瓿,瓦
謁,讠
檀,木
七,一
贅,贝
沄,氵
蜉,虫
暈,日
餍,厂
碌,石
小,小
锕,钅
亘,二
螞,虫
紥,扌
鎦,钅
眩,目
嚨,口
谯,讠
澮,氵
頷,页
弹,弓
綺,纟
儽,亻
鐿,钅
湃,氵
賄,贝
癓,疒
惜,忄
章,立
幣,巾
革,革
業,业
迮,辶
捱,扌
敵,攵
鯶,鱼
罹,罒
鷺,鸟
煽,火
较,车
戆,心
搊,扌
鶏,鸟
劑,刂
咕,口
掛,扌
斟,斗
羣,羊
袭,衣
花,艹
攴,攵
妷,亻
缸,缶
去,厶
喿,口
衂,血
泅,氵
鹎,鸟
遒,辶
仙,亻
汚,氵
藟,艹
晞,日
嫡,女
峥,山
釧,钅
牦,牜
毫,毛
瑪,王
淯,氵
柳,木
蕴,艹
婶,女
屺,山
痿,疒
谅,讠
嬋,女
鈑,钅
圓,囗
疔,疒
侘,亻
思,心
宠,宀
颢,页
銦,钅
瘩,疒
謫,讠
钪,钅
贯,贝
悲,忄
餷,饣
窶,穴
粺,禾
锿,钅
诀,讠
跄,足
蟈,虫
筋,竹
絏,纟
闔,门
蹙,足
濘,氵
险,阝
扱,扌
胲,月
繹,纟
忸,忄
災,火
凼,凵
雾,雨
漂,氵
攆,扌
鲋,鱼
骏,马
礎,石
喑,口
邓,阝
厕,厂
抟,扌
碣,石
弢,弓
匪,匚
辭,辛
測,氵
戴,戈
康,广
砸,石
咻,口
鞽,革
瘼,疒
势,力
轂,殳
毅,殳
蕆,艹
應,广
幌,巾
呐,口
青,青
珕,王
剔,刂
苟,艹
巡,巛
罢,罒
寥,宀
畦,田
泫,氵
獪,犭
蹬,足
葰,艹
想,心
艴,色
绷,纟
顸,页
瓻,瓦
孺,子
謅,讠
檄,木
脉,月
尋,寸
鼍,黽
續,纟
锑,钅
璐,王
錕,钅
朝,月
紡,纟
笥,竹
储,亻
谫,讠
鎪,钅
伭,亻
榮,艹
耳,耳
鸷,鸟
夹,大
鈿,钅
熾,火
賀,贝
桃,木
諄,讠
胈,月
黌,黄
铐,钅
埒,土
乗,丿
棘,木
曜,日
鵡,鸟
糠,米
酩,酉
烨,火
潭,氵
们,亻
蟲,虫
捵,扌
壸,士
睽,目
覃,覀
戊,戈
澗,氵
斛,斗
蜜,虫
瞧,目
否,口
刪,刂
漬,氵
德,彳
喻,口
隽,隹
眼,目
县,厶
況,冫
蹂,足
葆,艹
绍,纟
彌,弓
顎,页
啐,口
協,十
菟,艹
峡,山
繢,纟
韧,韦
淫,氵
转,车
毯,毛
荴,艹
婺,女
靼,革
偾,亻
谁,讠
殄,歹
羌,羊
鈕,钅
誚,讠
昝,日
簡,竹
嶠,山
室,宀
钦,钅
贫,贝
銪,钅
中,丨
鼷,鼠
锻,钅
窺,穴
仂,亻
评,讠
杇,土
臈,月
筏,竹
壎,土
闐,门
佗,亻
衙,行
様,木
柜,木
締,纟
驥,马
篤,竹
適,辶
燨,日
蛲,虫
鳶,鸟
姸,女
白,白
郾,阝
侁,亻
蒇,艹
麋,鹿
愊,忄
颏,页
銓,钅
冕,冂
記,讠
萜,艹
悟,忄
鸠,鸟
頤,页
璧,玉
享,亠
優,亻
氬,气
岷,山
鮹,魚
嚻,口
閽,门
琼,王
傿,亻
濁,氵
赂,贝
揉,扌
腊,月
魎,鬼
镒,钅
燕,灬
蛛,虫
楚,木
捞,扌
忡,忄
絢,纟
姥,女
铧,钅
睦,目
叩,口
棯,木
拳,手
驸,马
鑼,钅
茉,艹
帋,纟
皐,白
炔,火
辖,车
攝,扌
莞,艹
缡,纟
庠,广
猩,犭
动,力
醪,酉
殮,歹
舳,舟
鰷,鱼
羶,月
阻,阝
禺,忄
軀,身
摇,扌
苈,艹
繋,糸
鳌,鱼
嗒,口
譙,讠
齡,齿
绠,纟
婣,女
饥,饣
鍩,钅
狨,犭
诮,讠
東,一
慵,忄
筹,竹
哼,口
氂,牜
薇,艹
昆,日
龋,齿
怊,忄
岍,山
馏,饣
税,禾
世,一
蔜,艹
鼠,鼠
箣,竹
尢,尢
錨,钅
倪,亻
蚱,虫
愴,忄
嶷,山
笸,竹
钽,钅
滁,氵
佀,亻
拉,扌
聊,耳
糍,米
嵌,山
驎,馬
监,皿
坐,土
鑒,金
兔,儿
跗,足
湖,氵
蟛,虫
臟,月
扞,扌
廡,忄
濫,氵
蝰,虫
腴,月
并,干
燿,羽
踁,月
澀,氵
蠅,虫
榄,木
舉,丶
授,扌
弋,弋
鰍,鱼
夏,夂
阑,门
逕,彳
熔,火
標,木
徠,彳
鲢,鱼
砥,石
妤,女
厨,厂
邪,阝
檮,木
茳,艹
撲,扌
纶,纟
確,石
迀,辶
歃,欠
规,见
敇,攵
罋,瓦
哒,口
釔,钅
翠,羽
季,子
顥,页
秤,禾
啧,口
諮,讠
穹,穴
寸,寸
冁,丷
猂,忄
垅,土
骇,马
肋,月
缊,纟
蚏,刂
貓,犭
欒,木
鐘,钅
碛,石
崞,山
耠,耒
撣,扌
蘤,艹
谨,讠
傫,亻
伪,亻
爬,爪
嚯,口
馱,马
砰,石
岳,山
縴,纟
薹,艹
讽,讠
亿,亻
燁,火
饆,飠
屈,尸
齊,齐
揍,扌
蕎,艹
槑,木
濕,氵
乔,丿
煖,日
飛,飞
睚,目
寝,宀
黟,黑
絞,纟
蓣,艹
换,扌
諧,讠
楦,木
烫,火
鉬,钅
盯,目
啮,口
顰,页
拷,扌
葸,艹
詼,讠
滿,氵
炀,火
吃,口
的,白
娇,女
鴉,鸟
梐,木
輕,车
醖,酉
甙,甘
莢,艹
覦,见
洩,氵
匭,匚
阯,土
疮,疒
失,大
箲,竹
張,弓
舷,舟
憶,忄
蠻,虫
参,厶
雄,隹
穇,禾
姆,女
恋,心
苌,艹
晏,日
軔,车
剗,刂
镙,钅
瓘,王
幟,巾
腡,月
惠,心
蝥,虫
注,氵
獭,犭
问,门
声,士
罵,马
閃,门
嚅,口
縊,纟
井,二
锘,钅
羟,羊
质,贝
个,丨
猬,犭
缴,纟
蒹,艹
攸,攵
便,亻
烁,火
兀,儿
盅,皿
顆,页
糉,米
鹊,鸟
拍,扌
葎,艹
棑,木
詒,言
滕,水
佔,亻
鏗,钅
哙,口
駛,马
诧,讠
桦,木
鍬,钅
矯,矢
饰,饣
蕸,艹
送,辶
阅,门
瞄,目
鰉,鱼
綈,纟
舍,舌
掌,手
蠑,虫
琙,王
喘,口
宜,宀
鲞,鱼
怡,忄
芢,艹
春,日
氩,气
躪,足
刭,刂
報,扌
鴳,鳥
悶,门
褻,亠
輿,臼
沾,氵
釀,酉
筇,竹
壆,子
態,心
廊,广
菌,艹
杏,木
觐,见
浓,氵
返,辶
南,十
痘,疒
召,口
铮,钅
髲,髟
胶,月
摹,手
蛺,虫
賾,贝
颇,页
笆,竹
徉,彳
芋,艹
紊,糸
躓,足
椒,木
化,匕
窛,竹
唚,口
頜,页
粟,米
萤,艹
梧,木
劫,力
醭,酉
咯,口
庳,广
鶵,隹
覽,见
格,木
剀,刂
病,疒
蝎,虫
郗,阝
埙,土
畚,田
姝,女
鳟,鱼
慢,忄
武,止
俩,亻
浪,氵
瓯,瓦
驰,马
绳,纟
惷,虫
櫻,木
佾,亻
錁,钅
犀,牛
锅,钅
堇,土
鼉,黽
纈,纟
脍,月
悌,忄
檐,木
专,一
沔,氵
鎖,钅
眙,目
墜,土
挡,扌
攥,扌
讦,讠
漩,氵
亨,亠
儭,亻
鸳,鸟
崵,山
耷,耳
註,言
谿,谷
癃,疒
铄,钅
硇,石
密,宀
手,手
背,月
湓,氵
静,青
盘,皿
饝,饣
屟,尸
荡,艹
擤,扌
轩,车
滨,氵
僬,亻
韮,韭
筱,竹
峴,山
菶,艹
藺,艹
劁,刂
馇,饣
薏,艹
明,日
输,车
栒,木
熗,火
刖,刂
吚,口
綟,糹
枣,木
蔤,艹
榧,木
骱,骨
徳,彳
鲵,鱼
蚹,虫
狁,犭
區,匚
遂,辶
啄,口
绉,纟
彈,弓
虎,虍
法,氵
釗,钅
牖,片
鯛,鱼
瑚,王
繞,纟
蟣,虫
恢,忄
橦,木
汪,氵
酬,酉
翳,羽
塲,土
懷,忄
蝸,虫
乾,乙
鈁,钅
玀,犭
圃,囗
备,夂
羈,罒
耍,而
訑,言
谕,讠
涔,氵
銖,钅
瘙,疒
钚,钅
砝,石
妜,女
麞,犭
戡,戈
肢,月
搥,扌
誦,讠
温,氵
侨,亻
錫,钅
貪,贝
倭,亻
锯,钅
皮,皮
娱,女
碲,石
脷,月
抶,扌
撺,扌
贿,贝
睃,目
僂,亻
祇,礻
捋,扌
臌,月
敏,攵
诐,讠
孛,子
揠,扌
旤,礻
蹩,足
灭,火
寰,宀
飲,饣
巴,巳
軾,车
喁,口
邃,辶
厅,厂
麇,鹿
紆,纟
蒋,艹
笊,竹
芏,艹
愎,忄
鸜,鸟
窟,穴
患,心
溧,氵
咫,口
鞭,革
墳,土
膹,月
辽,辶
渼,氵
呀,口
珅,王
剄,刂
秉,禾
魊,虫
腎,月
淑,氵
毕,比
獚,犭
忝,小
髟,髟
神,礻
浦,氵
歪,止
陬,阝
狯,犭
兮,八
驴,马
曷,曰
泻,氵
蹼,足
锁,钅
璀,王
犄,牜
餉,饣
蜍,虫
暌,日
沐,氵
檔,木
焙,火
傘,人
鎚,钅
缝,纟
府,广
馞,香
攡,扌
螢,艹
挥,扌
鐫,钅
讪,讠
圭,土
羲,羊
掺,扌
伽,亻
铀,钅
灃,氵
埂,土
繇,糸
飈,风
桓,木
諔,言
噗,口
烘,火
络,纟
蕡,艹
擠,扌
荥,艹
囬,囗
統,纟
峰,山
筵,竹
藶,艹
龇,齿
墉,土
薋,艹
怎,心
覓,见
吖,口
鄘,阝
刚,刂
堞,土
澧,氵
喫,口
鲱,鱼
細,纟
妳,亻
陂,阝
磉,石
奈,大
驊,马
蹒,足
牚,牙
臣,臣
痫,疒
鵰,隹
干,干
魴,鱼
腸,月
添,氵
轼,车
毿,毛
玄,玄
谑,讠
訕,讠
銚,钅
縝,纟
徜,彳
颞,页
搡,扌
戥,戈
栩,木
锫,钅
嘭,口
錯,钅
炮,火
就,尢
餳,饣
纲,纟
蜷,虫
贻,贝
丽,丶
謿,口
梾,木
罇,木
駈,马
捏,扌
跐,足
楓,木
诔,讠
块,土
嵛,山
孟,子
葡,艹
无,无
佧,亻
衩,衤
槨,木
癭,疒
郮,阝
巰,工
黲,黑
恹,忄
裾,衤
銃,钅
内,冂
鲇,鱼
缆,纟
安,宀
蚋,虫
挎,扌
侑,亻
誓,言
洒,氵
圖,囗
纛,糸
碟,石
沧,氵
伦,亻
閭,门
琬,王
傯,亻
媳,女
破,石
莹,艹
矁,目
镂,钅
築,竹
饊,饣
濑,氵
乐,丿
铗,钅
叙,又
黛,黑
川,川
食,食
筞,竹
苣,艹
敢,攵
賧,贝
潦,氵
盫,皿
烯,火
卮,厄
鹰,鸟
顴,页
擷,扌
艸,艹
滻,氵
霁,雨
皀,白
刃,刀
鄅,阝
將,寸
鬉,髟
窈,穴
源,氵
梔,木
醚,酉
岜,山
鮞,鱼
薢,艹
辦,力
親,亠
逯,辶
玮,王
弱,弓
網,网
架,木
憺,忄
雀,隹
郄,阝
忆,忄
髈,月
晋,日
姊,女
裔,衣
呗,口
幛,巾
鵝,鸟
糜,米
曠,日
腥,月
譩,言
櫨,木
罱,罒
鷲,鸟
蟶,虫
课,讠
傅,亻
鶇,鸟
螋,虫
膏,月
戎,戈
云,二
讓,讠
疗,疒
嘖,口
錘,钅
倚,亻
掣,手
涧,氵
並,干
謨,讠
垫,土
钭,钅
甬,用
冯,冫
缰,纟
害,宀
礴,石
芹,艹
貽,贝
洼,氵
址,土
兄,儿
鹆,鸟
操,扌
滑,氵
佐,亻
棕,木
癖,疒
務,力
駟,马
穞,禾
矫,矢
镬,钅
剮,刂
篳,竹
饴,饣
旷,日
荸,艹
槿,木
阁,门
瞀,目
匃,一
逅,辶
熄,火
崇,山
萍,艹
斌,文
澐,氵
蠕,虫
榔,木
厘,厂
簝,竹
骞,马
急,心
躦,足
権,木
袪,衤
吭,口
鄯,阝
帱,巾
粲,米
堵,土
蔷,艹
輻,车
檾,艹
獃,口
哂,口
运,辶
啗,口
鱝,鱼
緜,纟
柠,木
懤,忄
詩,讠
瑭,王
嗬,口
鋮,钅
硵,石
批,扌
胺,月
汽,氵
諾,讠
妁,女
鲃,鱼
待,彳
喉,口
袋,衣
躏,足
洎,氵
蒓,艹
窗,穴
外,夕
沣,氵
萨,艹
鮭,鱼
稬,米
庯,广
咳,口
鞵,革
瘴,疒
永,水
莽,艹
私,禾
魂,鬼
翅,羽
幄,巾
酆,阝
痉,疒
呈,口
母,母
赎,贝
懑,心
荒,艹
祖,礻
郛,阝
罚,罒
雟,隹
賣,十
止,止
俥,亻
苧,艹
杪,木
马,马
绯,纟
卲,卩
陴,阝
豸,豸
惻,忄
替,曰
餁,饣
切,刀
锉,钅
璈,王
脑,月
蜕,虫
首,首
紙,纟
岘,山
龚,龙
猝,犭
订,讠
交,亠
膦,月
攩,扌
頫,亻
嬭,女
鸯,鸟
綮,糸
鐳,钅
玲,王
耻,耳
蘿,艹
籃,竹
寂,宀
黄,黄
片,片
准,冫
蛔,虫
棠,木
滤,氵
蕩,艹
筭,竹
僰,人
围,囗
觶,角
浹,氵
迺,丿
墁,土
稂,禾
鎇,钅
瀆,氵
見,见
瘊,疒
辏,车
戒,戈
算,竹
堖,土
熛,火
帚,巾
瞟,目
吞,口
涣,氵
控,扌
妫,女
第,竹
邱,阝
焰,火
喳,口
眴,目
芽,艹
磁,石
驂,马
绅,纟
瓉,王
豎,立
惑,心
硖,石
峙,山
繚,纟
勝,月
瑞,王
跣,足
以,人
菧,艹
秫,禾
魬,魚
酰,酉
割,刂
靴,革
荼,艹
柿,木
頁,页
禀,示
崃,山
鐉,釒
伏,亻
耑,一
憐,忄
颖,页
爝,火
钞,钅
校,木
渥,氵
餫,饣
蚪,虫
娭,女
鼯,鼠
粮,米
嘵,口
謷,言
溺,氵
蜿,虫
撾,扌
絃,弓
嫂,女
闈,门
囊,口
诌,讠
字,子
坟,土
衡,行
槠,木
濤,氵
葩,艹
旨,日
寬,宀
凰,几
埴,土
裶,衣
汹,氵
軺,车
宁,宀
麃,鹿
嶅,山
邇,辶
蚓,虫
愒,心
碗,石
嬖,女
犛,牜
圞,囗
谤,讠
馭,马
砬,石
爰,爫
嚳,口
琴,王
边,辶
游,氵
膽,月
怼,心
篁,竹
婀,女
屄,尸
鍆,钅
镊,钅
槍,木
轎,车
揑,扌
策,竹
忙,忄
凝,冫
铟,钅
睞,目
胧,月
顬,页
糯,米
窀,穴
布,巾
霉,雨
皈,白
茑,艹
蔕,艹
缙,纟
鶚,鸟
傜,亻
鞞,革
次,欠
津,氵
騫,马
薪,艹
夭,大
匱,匚
阳,阝
唵,口
舻,舟
髀,骨
繃,纟
鳄,鱼
叆,厶
橋,木
裌,衤
俎,人
晓,日
齙,齿
绘,纟
剛,刂
酝,酉
烜,火
祭,示
壬,士
勰,力
诶,讠
跺,足
蟾,虫
龃,齿
砂,石
醇,酉
爆,火
琊,王
渎,氵
螓,虫
怒,心
娖,女
玛,王
尚,小
鄜,阝
疟,疒
嘞,口
澣,氵
贤,贝
憧,忄
蜨,虫
宫,宀
礬,石
銱,钅
钵,钅
甴,田
漸,氵
肽,月
孀,女
糅,米
鑊,钅
棍,木
聒,耳
擕,扌
僝,亻
癞,疒
桢,木
臧,臣
扦,扌
饬,饣
緯,纟
幮,巾
鍰,钅
石,石
偲,亻
轸,车
腼,月
騁,马
简,竹
弃,廾
儇,亻
阉,门
蠍,虫
掐,扌
骖,马
徘,彳
鲚,鱼
瀝,氵
农,冖
模,木
袢,衤
芦,艹
鴯,鸟
吵,口
丹,丶
暾,日
鯀,鱼
煇,车
韈,衤
觌,见
浏,氵
从,人
杓,木
套,大
翘,羽
燜,火
啟,口
詡,讠
佣,亻
淤,氵
硭,石
姬,女
台,口
諶,讠
俸,亻
賺,贝
恽,忄
蛾,虫
嶁,山
颃,页
缂,纟
宅,宀
甆,瓦
冉,冂
猊,犭
侍,亻
椎,木
肓,月
崖,山
領,页
璛,王
阜,阜
犟,牛
谠,讠
梣,木
伢,亻
暧,日
耨,耒
岫,山
媯,女
琰,王
傳,亻
鎵,钅
亷,广
核,木
螽,虫
昼,日
局,尸
篅,竹
镆,钅
燉,火
偈,亻
鍊,火
乌,丿
姙,女
铛,钅
筚,竹
埝,土
鋟,钅
煞,灬
裣,衤
潢,氵
敦,攵
鹬,鸟
端,立
奮,大
鑰,钅
鉴,金
滷,卜
擻,扌
虼,虫
拿,手
堃,土
窄,穴
鄉,乙
蔑,艹
茕,艹
礙,石
鮚,鱼
辢,辛
莪,艹
弭,弓
禮,礻
唱,口
殺,木
憾,忄
癇,疒
嗆,口
郈,阝
及,又
軌,车
蓐,艹
苔,艹
幗,巾
呛,口
赡,贝
